Time_sin,Time_cos,Date_sin,Date_cos,DayOfWeek_sin,DayOfWeek_cos,Vehicles_normalized
0.0,1.0,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.07751937984496124
0.06540312923014306,0.9978589232386035,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.12015503875968991
0.13052619222005157,0.9914448613738104,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.09689922480620153
0.19509032201612825,0.9807852804032304,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.1124031007751938
0.25881904510252074,0.9659258262890683,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.10465116279069767
0.3214394653031616,0.9469301294951057,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.13565891472868216
0.3826834323650898,0.9238795325112867,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.09302325581395349
0.4422886902190013,0.8968727415326883,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.05813953488372092
0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.046511627906976744
0.5555702330196022,0.8314696123025452,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.1007751937984496
0.6087614290087207,0.7933533402912352,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.1317829457364341
0.6593458151000688,0.7518398074789774,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.08914728682170542
0.7071067811865475,0.7071067811865476,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.08914728682170542
0.7518398074789773,0.659345815100069,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.09302325581395349
0.7933533402912352,0.6087614290087207,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.07751937984496124
0.8314696123025452,0.5555702330196023,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.11627906976744184
0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.313953488372093
0.8968727415326884,0.44228869021900125,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.32170542635658916
0.9238795325112867,0.38268343236508984,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.34883720930232553
0.9469301294951057,0.3214394653031615,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.29844961240310075
0.9659258262890683,0.25881904510252074,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.36046511627906974
0.9807852804032304,0.19509032201612833,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3643410852713178
0.9914448613738104,0.1305261922200517,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3527131782945736
0.9978589232386035,0.06540312923014305,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.4883720930232558
1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.507751937984496
0.9978589232386035,-0.06540312923014292,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3992248062015503
0.9914448613738105,-0.13052619222005138,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.4728682170542635
0.9807852804032305,-0.19509032201612797,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.562015503875969
0.9659258262890683,-0.25881904510252085,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.5193798449612402
0.9469301294951057,-0.3214394653031616,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.5
0.9238795325112867,-0.3826834323650897,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.437984496124031
0.8968727415326884,-0.44228869021900113,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.7015503875968991
0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.631782945736434
0.8314696123025451,-0.5555702330196023,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.6666666666666666
0.7933533402912352,-0.6087614290087207,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.5348837209302325
0.7518398074789774,-0.6593458151000688,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.6395348837209301
0.7071067811865476,-0.7071067811865475,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3565891472868217
0.6593458151000686,-0.7518398074789776,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.1511627906976744
0.6087614290087204,-0.7933533402912353,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3565891472868217
0.5555702330196022,-0.8314696123025453,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2906976744186046
0.49999999999999994,-0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.27519379844961234
0.4422886902190013,-0.8968727415326883,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2209302325581395
0.3826834323650899,-0.9238795325112867,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2209302325581395
0.32143946530316175,-0.9469301294951056,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2596899224806202
0.258819045102521,-0.9659258262890682,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2209302325581395
0.19509032201612816,-0.9807852804032304,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2558139534883721
0.13052619222005157,-0.9914448613738104,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.15891472868217052
0.06540312923014312,-0.9978589232386035,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.26356589147286824
1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2558139534883721
-0.06540312923014287,-0.9978589232386035,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2364341085271318
-0.13052619222005132,-0.9914448613738105,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3062015503875969
-0.19509032201612792,-0.9807852804032305,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.28682170542635654
-0.25881904510252035,-0.9659258262890684,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.4418604651162791
-0.3214394653031611,-0.9469301294951058,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.33720930232558133
-0.3826834323650892,-0.923879532511287,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.22868217054263565
-0.44228869021900147,-0.8968727415326883,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.31007751937984496
-0.5000000000000001,-0.8660254037844386,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.15891472868217052
-0.5555702330196023,-0.8314696123025452,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.4612403100775193
-0.6087614290087207,-0.7933533402912352,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3798449612403101
-0.6593458151000688,-0.7518398074789775,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.3682170542635659
-0.7071067811865475,-0.7071067811865477,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.08139534883720931
-0.7518398074789773,-0.6593458151000691,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2906976744186046
-0.7933533402912349,-0.6087614290087209,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.2829457364341085
-0.8314696123025448,-0.555570233019603,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.6744186046511628
-0.8660254037844384,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.7403100775193798
-0.8968727415326883,-0.44228869021900136,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.7054263565891472
-0.9238795325112868,-0.3826834323650895,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.6472868217054263
-0.9469301294951056,-0.3214394653031618,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.6627906976744186
-0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.7984496124031008
-0.9807852804032303,-0.19509032201612866,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.5038759689922481
-0.9914448613738104,-0.13052619222005163,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.7015503875968991
-0.9978589232386035,-0.06540312923014362,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.6124031007751938
-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.5465116279069767
